Year,Region,Gender.Code,Education,rural_urban_class,source,measure1,measure2,attr,agr_by,overall_value,Ethnicity
2003,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,19432.6254271653,"White, Not Hispanic or Latino"
2003,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,27674.8315186422,"White, Not Hispanic or Latino"
2003,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,33465.6797064021,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,2327689,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2911808,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,790.064963212805,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,988.034675419436,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1223.77660981458,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1530.87569802966,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,48238321.7966627,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,56046902.1343941,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,16256.0018339537,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,18828.5896146376,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,25361.1757891473,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,29466.5171698789,"All, All Origins"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,11922,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,13210,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,665.673262503399,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,795.318599977191,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,641.136988312506,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,710.402584768345,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,348800.939702693,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,337318.357430952,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15252.44719853,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,16310.5971870876,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,18757.6903205466,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,18140.1841793157,American Indian or Alaska Native
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,38950,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,47876,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,451.008434143671,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,569.563942101011,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,435.546985511661,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,535.359370432767,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,879199.461368127,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,1000515.52778293,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,8458.6527059375,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,10083.6130737103,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,9831.39088735209,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,11187.9723256345,Asian or Pacific Islander
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,269360,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,313306,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,1005.57003159333,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1200.98140253277,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1210.15710702006,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1407.59386164251,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,7059729.27091644,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,7476938.12301695,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,23187.9261991497,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,25503.2078401714,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,31717.3357248183,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,33591.7352551165,Black or African American
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,108000,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,122478,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,624.929399723721,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,763.931415747194,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,534.965201751971,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,606.680259075722,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,2846313.65535296,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,2767187.6524792,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,12929.3884580683,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,14220.8329577571,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,14098.877397086,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,13706.9361184639,"White, Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,1895739,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2410429,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,785.920967946933,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,991.503485502089,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1384.18957988013,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1759.99475921573,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,37015923.2540537,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,44369973.2417523,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15905.758270302,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,18676.9038067571,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,27027.4838772128,"White, Not Hispanic or Latino"
2004,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,32397.1045701932,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,2377722,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2954376,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,791.284990044132,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,982.491227256129,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1234.85064121897,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1534.33122038739,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,49137375.5024814,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,56710232.7654943,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,16262.0812741675,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,18680.9696060505,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,25519.0975425455,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,29451.9995584629,"All, All Origins"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,12723,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,13952,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,676.004973077883,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,794.425613159488,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,656.942560511468,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,720.401053545234,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,370576.298131281,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,357001.699660892,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15436.1048000249,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,16316.7606860968,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,19134.4291565845,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,18433.5149479032,American Indian or Alaska Native
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,41535,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,50797,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,449.780272614241,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,563.04755861765,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,445.270007186927,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,544.56194908088,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,936089.498337202,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,1065749.35375865,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,8478.81176504957,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,10055.6201205438,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,10035.2131371666,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,11425.2130108963,Asian or Pacific Islander
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,274585,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,317052,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,997.104705933031,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1180.79187030706,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1210.11103441367,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1397.2654139262,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,7185884.06877089,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,7565015.46905203,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,22965.2965535788,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,25041.9526157022,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,31668.5820552364,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,33339.4347637708,Black or African American
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,115587,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,131177,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,635.735275636244,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,775.828784179812,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,550.905063425074,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,625.209353170434,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,3024795.90600836,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,2945957.67451759,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,13091.6433834262,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,14385.2834942519,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,14416.6331892639,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,14040.8782953766,"White, Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,1929975,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2437560,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,788.461640863931,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,987.512978798568,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1402.4508123609,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1771.2965205137,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,37538482.7865188,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,44694722.1795319,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15944.0190332692,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,18557.8582284969,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,27278.0091341851,"White, Not Hispanic or Latino"
2005,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,32478.2183338796,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,2355820,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2895408,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,768.2244033409,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,943.118401297825,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1207.99289469514,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1484.67722119833,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,48908362.2020002,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,55842541.8582665,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15893.6266703817,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,18034.2109590683,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,25078.7216473213,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,28634.3582219786,"All, All Origins"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,12813,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,13962,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,651.856569607352,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,763.056242910026,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,634.727987873144,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,691.646934104802,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,372695.860432286,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,355647.16132885,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,14876.2138378278,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,15612.8846901995,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,18462.5375463073,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,17617.9822916613,American Indian or Alaska Native
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,42987,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,52443,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,440.569023414742,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,549.365955374948,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,442.259274409601,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,539.544586220548,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,962306.199738396,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,1095005.09674718,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,8289.96646446831,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,9804.43383685794,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,9900.40806886183,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,11265.6421607049,Asian or Pacific Islander
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,271498,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,311727,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,960.002057876345,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,1130.24251046255,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1173.39251712355,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1347.25901916542,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,7138634.1853837,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,7471166.23173096,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,22205.9922757672,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,24031.4292336114,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,30852.602728608,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,32289.7794845608,Black or African American
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,117418,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,131290,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,613.034431006506,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,736.49122100395,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,539.110611201699,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,602.802229169898,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,3082959.73110764,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,2962915.5200022,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,12680.1003455961,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,13707.244600138,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,14155.038451921,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,13603.8699085948,"White, Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,1907823,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2382116,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,767.619788046263,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",total,nation,949.731132469844,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",overall,nation,1378.85323146527,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,Deaths,"crude rate per 100,000",total,nation,1721.64207283648,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,overall,nation,37271961.0577806,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,absolute number,total,nation,43874159.6467273,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",overall,nation,15653.2959338459,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"age-adjusted rate per 100,000",total,nation,17967.6215110743,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",overall,nation,26937.8049995039,"White, Not Hispanic or Latino"
2006,United States,All genders,666,All,National Vital Statistics System,YLL,"crude rate per 100,000",total,nation,31709.4546017702,"White, Not Hispanic or Latino"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,overall,nation,2353665,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,absolute number,total,nation,2870616,"All, All Origins"
2007,United States,All genders,666,All,National Vital Statistics System,Deaths,"age-adjusted rate per 100,000",overall,nation,752.115774606012,"All, All Origins"
